name,type,value,date
"菲律宾","PH","142","2020-03-16"
"巴基斯坦","PK","137","2020-03-16"
"波兰","PL","150","2020-03-16"
"波多黎各","PR","3","2020-03-16"
"巴勒斯坦","PS","38","2020-03-16"
"葡萄牙","PT","331","2020-03-16"
"巴拉圭","PY","8","2020-03-16"
"卡塔尔","QA","401","2020-03-16"
"留尼汪","RE","7","2020-03-16"
"罗马尼亚","RO","158","2020-03-16"
"塞尔维亚","RS","55","2020-03-16"
"俄罗斯","RU","93","2020-03-16"
"卢旺达","RW","5","2020-03-16"
"沙特阿拉伯","SA","118","2020-03-16"
"塞舌尔","SC","2","2020-03-16"
"苏丹","SD","1","2020-03-16"
"瑞典","SE","1040","2020-03-16"
"新加坡","SG","243","2020-03-16"
"斯洛文尼亚","SI","219","2020-03-16"
"斯洛伐克","SK","61","2020-03-16"
"圣马力诺","SM","98","2020-03-16"
"塞内加尔","SN","24","2020-03-16"
"索马里","SO","1","2020-03-16"
"苏里南","SR","1","2020-03-16"
"斯威士兰","SZ","1","2020-03-16"
"多哥","TG","1","2020-03-16"
"泰国","TH","147","2020-03-16"
"突尼斯","TN","20","2020-03-16"
"土耳其","TR","18","2020-03-16"
"特立尼达和多巴哥","TT","1","2020-03-16"
"坦桑尼亚","TZ","1","2020-03-16"
"乌克兰","UA","5","2020-03-16"
"美国","US","3782","2020-03-16"
"乌拉圭","UY","6","2020-03-16"
"乌兹别克斯坦","UZ","4","2020-03-16"
"梵蒂冈","VA","1","2020-03-16"
"圣文森特和格林纳丁斯","VC","1","2020-03-16"
"委内瑞拉","VE","17","2020-03-16"
"越南","VN","60","2020-03-16"
"马约特","YT","1","2020-03-16"
"南非","ZA","62","2020-03-16"
"钻石公主号邮轮",,"751","2020-03-17"
"安道尔","AD","15","2020-03-17"
"阿联酋","AE","98","2020-03-17"
"阿富汗","AF","22","2020-03-17"
"安提瓜和巴布达","AG","1","2020-03-17"
"阿尔巴尼亚","AL","51","2020-03-17"
"亚美尼亚","AM","64","2020-03-17"
"阿根廷","AR","65","2020-03-17"
"奥地利","AT","1132","2020-03-17"
"澳大利亚","AU","452","2020-03-17"
"阿鲁巴","AW","2","2020-03-17"
"阿塞拜疆","AZ","28","2020-03-17"
"孟加拉国","BD","8","2020-03-17"
"比利时","BE","1243","2020-03-17"
"布基纳法索","BF","15","2020-03-17"
"保加利亚","BG","67","2020-03-17"
"巴林","BH","237","2020-03-17"
"贝宁","BJ","1","2020-03-17"
"圣巴泰勒米","BL","3","2020-03-17"
"文莱","BN","56","2020-03-17"
"玻利维亚","BO","11","2020-03-17"
"巴西","BR","234","2020-03-17"
"巴哈马","BS","1","2020-03-17"
"不丹","BT","1","2020-03-17"
"白俄罗斯","BY","36","2020-03-17"
"加拿大","CA","439","2020-03-17"
"刚果（金）","CD","3","2020-03-17"
"中非","CF","1","2020-03-17"
"刚果（布）","CG","1","2020-03-17"
"瑞士","CH","2330","2020-03-17"
"科特迪瓦","CI","6","2020-03-17"
"智利","CL","156","2020-03-17"
"喀麦隆","CM","10","2020-03-17"
"中国","CN","81151","2020-03-17"
"哥伦比亚","CO","57","2020-03-17"
"哥斯达黎加","CR","41","2020-03-17"
"古巴","CU","4","2020-03-17"
"塞浦路斯","CY","46","2020-03-17"
"捷克","CZ","383","2020-03-17"
"德国","DE","7689","2020-03-17"
"丹麦","DK","1007","2020-03-17"
"多米尼加","DO","21","2020-03-17"
"阿尔及利亚","DZ","60","2020-03-17"
"厄瓜多尔","EC","58","2020-03-17"
"爱沙尼亚","EE","225","2020-03-17"
"埃及","EG","166","2020-03-17"
"西班牙","ES","11309","2020-03-17"
"埃塞俄比亚","ET","5","2020-03-17"
"芬兰","FI","294","2020-03-17"
"法罗群岛","FO","9","2020-03-17"
"法国","FR","6664","2020-03-17"
"加蓬","GA","1","2020-03-17"
"英国","GB","1950","2020-03-17"
"格鲁吉亚","GE","34","2020-03-17"
"法属圭亚那","GF","11","2020-03-17"
"加纳","GH","6","2020-03-17"
"直布罗陀","GI","1","2020-03-17"
"格陵兰","GL","1","2020-03-17"
"几内亚","GN","1","2020-03-17"
"瓜德罗普","GP","6","2020-03-17"
"赤道几内亚","GQ","1","2020-03-17"
"希腊","GR","352","2020-03-17"
"危地马拉","GT","2","2020-03-17"
"圭亚那","GY","11","2020-03-17"
"洪都拉斯","HN","2","2020-03-17"
"克罗地亚","HR","65","2020-03-17"
"匈牙利","HU","50","2020-03-17"
"印度尼西亚","ID","172","2020-03-17"
"爱尔兰","IE","223","2020-03-17"
"以色列","IL","344","2020-03-17"
"印度","IN","137","2020-03-17"
"伊拉克","IQ","154","2020-03-17"
"伊朗","IR","16169","2020-03-17"
"冰岛","IS","180","2020-03-17"
"意大利","IT","27980","2020-03-17"
"牙买加","JM","15","2020-03-17"
"约旦","JO","34","2020-03-17"
"日本","JP","880","2020-03-17"
"肯尼亚","KE","4","2020-03-17"
"柬埔寨","KH","25","2020-03-17"
"韩国","KR","8320","2020-03-17"
"科威特","KW","130","2020-03-17"
"开曼群岛","KY","1","2020-03-17"
"哈萨克斯坦","KZ","32","2020-03-17"
"黎巴嫩","LB","120","2020-03-17"
"列支敦士登","LI","7","2020-03-17"
"斯里兰卡","LK","44","2020-03-17"
"利比里亚","LR","2","2020-03-17"
"立陶宛","LT","17","2020-03-17"
"卢森堡","LU","94","2020-03-17"
"拉脱维亚","LV","49","2020-03-17"
"摩洛哥","MA","38","2020-03-17"
"摩纳哥","MC","7","2020-03-17"
"摩尔多瓦","MD","29","2020-03-17"
"北马其顿","MK","18","2020-03-17"
"马提尼克","MQ","16","2020-03-17"
"马耳他","MT","30","2020-03-17"
"马尔代夫","MV","13","2020-03-17"
"墨西哥","MX","82","2020-03-17"
"马来西亚","MY","673","2020-03-17"
"尼日利亚","NG","3","2020-03-17"
"荷兰","NL","1705","2020-03-17"
"挪威","NO","1360","2020-03-17"
"尼泊尔","NP","1","2020-03-17"
"新西兰","NZ","11","2020-03-17"
"阿曼","OM","24","2020-03-17"
"巴拿马","PA","69","2020-03-17"
"秘鲁","PE","86","2020-03-17"
"法属波利尼西亚","PF","1","2020-03-17"
"菲律宾","PH","187","2020-03-17"
"巴基斯坦","PK","193","2020-03-17"
"波兰","PL","205","2020-03-17"
"波多黎各","PR","3","2020-03-17"
"巴勒斯坦","PS","38","2020-03-17"
"葡萄牙","PT","448","2020-03-17"
"巴拉圭","PY","8","2020-03-17"
"卡塔尔","QA","439","2020-03-17"
"留尼汪","RE","9","2020-03-17"
"罗马尼亚","RO","184","2020-03-17"
"塞尔维亚","RS","65","2020-03-17"
"俄罗斯","RU","93","2020-03-17"
"卢旺达","RW","7","2020-03-17"
"沙特阿拉伯","SA","133","2020-03-17"
"塞舌尔","SC","4","2020-03-17"
"苏丹","SD","1","2020-03-17"
"瑞典","SE","1121","2020-03-17"
"新加坡","SG","266","2020-03-17"
"斯洛文尼亚","SI","253","2020-03-17"
"斯洛伐克","SK","72","2020-03-17"
"圣马力诺","SM","109","2020-03-17"
"塞内加尔","SN","27","2020-03-17"
"索马里","SO","1","2020-03-17"
"苏里南","SR","1","2020-03-17"
"斯威士兰","SZ","1","2020-03-17"
"多哥","TG","1","2020-03-17"
"泰国","TH","177","2020-03-17"
"突尼斯","TN","20","2020-03-17"
"土耳其","TR","47","2020-03-17"
"特立尼达和多巴哥","TT","2","2020-03-17"
"坦桑尼亚","TZ","1","2020-03-17"
"乌克兰","UA","7","2020-03-17"
"美国","US","5073","2020-03-17"
"乌拉圭","UY","29","2020-03-17"
"乌兹别克斯坦","UZ","10","2020-03-17"
"梵蒂冈","VA","1","2020-03-17"
"圣文森特和格林纳丁斯","VC","1","2020-03-17"
"委内瑞拉","VE","33","2020-03-17"
"越南","VN","66","2020-03-17"
"马约特","YT","1","2020-03-17"
"南非","ZA","62","2020-03-17"
"钻石公主号邮轮",,"755","2020-03-18"
"安道尔","AD","39","2020-03-18"
"阿联酋","AE","113","2020-03-18"
"阿富汗","AF","22","2020-03-18"
"安提瓜和巴布达","AG","1","2020-03-18"
"阿尔巴尼亚","AL","55","2020-03-18"
"亚美尼亚","AM","78","2020-03-18"
"阿根廷","AR","79","2020-03-18"
"奥地利","AT","1471","2020-03-18"
"澳大利亚","AU","565","2020-03-18"
"阿鲁巴","AW","2","2020-03-18"
"阿塞拜疆","AZ","28","2020-03-18"
"巴巴多斯","BB","2","2020-03-18"
"孟加拉国","BD","8","2020-03-18"
"比利时","BE","1486","2020-03-18"
"布基纳法索","BF","20","2020-03-18"
"保加利亚","BG","81","2020-03-18"
"巴林","BH","237","2020-03-18"
"贝宁","BJ","1","2020-03-18"
"圣巴泰勒米","BL","3","2020-03-18"
"文莱","BN","68","2020-03-18"
"玻利维亚","BO","11","2020-03-18"
"巴西","BR","349","2020-03-18"
"巴哈马","BS","1","2020-03-18"
"不丹","BT","1","2020-03-18"
"白俄罗斯","BY","51","2020-03-18"
"加拿大","CA","598","2020-03-18"
"刚果（金）","CD","7","2020-03-18"
"中非","CF","1","2020-03-18"
"刚果（布）","CG","1","2020-03-18"
"瑞士","CH","3028","2020-03-18"
"科特迪瓦","CI","6","2020-03-18"
"智利","CL","201","2020-03-18"
"喀麦隆","CM","10","2020-03-18"
"中国","CN","81235","2020-03-18"
"哥伦比亚","CO","75","2020-03-18"
"哥斯达黎加","CR","41","2020-03-18"
"古巴","CU","5","2020-03-18"
"塞浦路斯","CY","48","2020-03-18"
"捷克","CZ","464","2020-03-18"
"德国","DE","10082","2020-03-18"
"吉布提","DJ","1","2020-03-18"
"丹麦","DK","1092","2020-03-18"
"多米尼加","DO","21","2020-03-18"
"阿尔及利亚","DZ","72","2020-03-18"
"厄瓜多尔","EC","111","2020-03-18"
"爱沙尼亚","EE","258","2020-03-18"
"埃及","EG","196","2020-03-18"
"西班牙","ES","13910","2020-03-18"
"埃塞俄比亚","ET","6","2020-03-18"
"芬兰","FI","359","2020-03-18"
"法罗群岛","FO","47","2020-03-18"
"法国","FR","7730","2020-03-18"
"加蓬","GA","3","2020-03-18"
"英国","GB","2626","2020-03-18"
"格鲁吉亚","GE","38","2020-03-18"
"法属圭亚那","GF","11","2020-03-18"
"加纳","GH","7","2020-03-18"
"直布罗陀","GI","3","2020-03-18"
"格陵兰","GL","1","2020-03-18"
"冈比亚","GM","1","2020-03-18"
"几内亚","GN","1","2020-03-18"
"瓜德罗普","GP","18","2020-03-18"
"赤道几内亚","GQ","3","2020-03-18"
"希腊","GR","387","2020-03-18"
"危地马拉","GT","2","2020-03-18"
"关岛","GU","3","2020-03-18"
"圭亚那","GY","7","2020-03-18"
"洪都拉斯","HN","9","2020-03-18"
"克罗地亚","HR","65","2020-03-18"
"匈牙利","HU","58","2020-03-18"
"印度尼西亚","ID","227","2020-03-18"
"爱尔兰","IE","292","2020-03-18"
"以色列","IL","427","2020-03-18"
"印度","IN","152","2020-03-18"
"伊拉克","IQ","154","2020-03-18"
"伊朗","IR","17361","2020-03-18"
"冰岛","IS","220","2020-03-18"
"意大利","IT","31506","2020-03-18"
"牙买加","JM","15","2020-03-18"
"约旦","JO","48","2020-03-18"
"日本","JP","919","2020-03-18"
"肯尼亚","KE","7","2020-03-18"
"吉尔吉斯斯坦","KG","3","2020-03-18"
"柬埔寨","KH","35","2020-03-18"
"韩国","KR","8413","2020-03-18"
"科威特","KW","142","2020-03-18"
"开曼群岛","KY","1","2020-03-18"
"哈萨克斯坦","KZ","35","2020-03-18"
"黎巴嫩","LB","120","2020-03-18"
"圣卢西亚","LC","2","2020-03-18"
"列支敦士登","LI","7","2020-03-18"
"斯里兰卡","LK","50","2020-03-18"
"利比里亚","LR","2","2020-03-18"
"立陶宛","LT","25","2020-03-18"
"卢森堡","LU","203","2020-03-18"
"拉脱维亚","LV","49","2020-03-18"
"摩洛哥","MA","44","2020-03-18"
"摩纳哥","MC","7","2020-03-18"
"摩尔多瓦","MD","30","2020-03-18"
"黑山","ME","2","2020-03-18"
"北马其顿","MK","31","2020-03-18"
"马提尼克","MQ","16","2020-03-18"
"马耳他","MT","38","2020-03-18"
"马尔代夫","MV","13","2020-03-18"
"墨西哥","MX","93","2020-03-18"
"马来西亚","MY","790","2020-03-18"
"尼日利亚","NG","8","2020-03-18"
"荷兰","NL","2058","2020-03-18"
"挪威","NO","1527","2020-03-18"
"尼泊尔","NP","1","2020-03-18"
"新西兰","NZ","20","2020-03-18"
"阿曼","OM","33","2020-03-18"
"巴拿马","PA","86","2020-03-18"
"秘鲁","PE","117","2020-03-18"
"法属波利尼西亚","PF","1","2020-03-18"
"菲律宾","PH","202","2020-03-18"
"巴基斯坦","PK","236","2020-03-18"
"波兰","PL","246","2020-03-18"
"波多黎各","PR","3","2020-03-18"
"巴勒斯坦","PS","41","2020-03-18"
"葡萄牙","PT","642","2020-03-18"
"巴拉圭","PY","9","2020-03-18"
"卡塔尔","QA","439","2020-03-18"
"留尼汪","RE","9","2020-03-18"
"罗马尼亚","RO","184","2020-03-18"
"塞尔维亚","RS","83","2020-03-18"
"俄罗斯","RU","147","2020-03-18"
"卢旺达","RW","7","2020-03-18"
"沙特阿拉伯","SA","171","2020-03-18"
"塞舌尔","SC","4","2020-03-18"
"苏丹","SD","2","2020-03-18"
"瑞典","SE","1196","2020-03-18"
"新加坡","SG","313","2020-03-18"
"斯洛文尼亚","SI","275","2020-03-18"
"斯洛伐克","SK","97","2020-03-18"
"圣马力诺","SM","109","2020-03-18"
"塞内加尔","SN","31","2020-03-18"
"索马里","SO","1","2020-03-18"
"苏里南","SR","1","2020-03-18"
"斯威士兰","SZ","1","2020-03-18"
"多哥","TG","1","2020-03-18"
"泰国","TH","212","2020-03-18"
"突尼斯","TN","24","2020-03-18"
"土耳其","TR","98","2020-03-18"
"特立尼达和多巴哥","TT","5","2020-03-18"
"坦桑尼亚","TZ","1","2020-03-18"
"乌克兰","UA","14","2020-03-18"
"美国","US","6536","2020-03-18"
"乌拉圭","UY","50","2020-03-18"
"乌兹别克斯坦","UZ","15","2020-03-18"
"梵蒂冈","VA","1","2020-03-18"
"圣文森特和格林纳丁斯","VC","1","2020-03-18"
"委内瑞拉","VE","33","2020-03-18"
"美属维尔京群岛","VI","2","2020-03-18"
"越南","VN","68","2020-03-18"
"马约特","YT","1","2020-03-18"
"南非","ZA","116","2020-03-18"
"赞比亚","ZM","2","2020-03-18"
"钻石公主号邮轮",,"774","2020-03-19"
"安道尔","AD","54","2020-03-19"
"阿联酋","AE","140","2020-03-19"
"阿富汗","AF","22","2020-03-19"
"安提瓜和巴布达","AG","1","2020-03-19"
"阿尔巴尼亚","AL","64","2020-03-19"
"亚美尼亚","AM","122","2020-03-19"
"阿根廷","AR","97","2020-03-19"
"奥地利","AT","1843","2020-03-19"
"澳大利亚","AU","681","2020-03-19"
"阿鲁巴","AW","4","2020-03-19"
"阿塞拜疆","AZ","34","2020-03-19"
"巴巴多斯","BB","2","2020-03-19"
"孟加拉国","BD","17","2020-03-19"
"比利时","BE","1795","2020-03-19"
"布基纳法索","BF","33","2020-03-19"
"保加利亚","BG","94","2020-03-19"
"巴林","BH","269","2020-03-19"
"贝宁","BJ","2","2020-03-19"
"圣巴泰勒米","BL","3","2020-03-19"
"文莱","BN","75","2020-03-19"
"玻利维亚","BO","11","2020-03-19"
"巴西","BR","529","2020-03-19"
"巴哈马","BS","1","2020-03-19"
"不丹","BT","1","2020-03-19"
"白俄罗斯","BY","51","2020-03-19"
"加拿大","CA","727","2020-03-19"
"刚果（金）","CD","14","2020-03-19"
"中非","CF","1","2020-03-19"
"刚果（布）","CG","3","2020-03-19"
"瑞士","CH","3438","2020-03-19"
"科特迪瓦","CI","9","2020-03-19"
"智利","CL","238","2020-03-19"
"喀麦隆","CM","13","2020-03-19"
"中国","CN","81300","2020-03-19"
"哥伦比亚","CO","102","2020-03-19"
"哥斯达黎加","CR","69","2020-03-19"
"古巴","CU","10","2020-03-19"
"塞浦路斯","CY","58","2020-03-19"
"捷克","CZ","572","2020-03-19"
"德国","DE","14259","2020-03-19"
"吉布提","DJ","1","2020-03-19"
"丹麦","DK","1206","2020-03-19"
"多米尼加","DO","34","2020-03-19"
"阿尔及利亚","DZ","82","2020-03-19"
"厄瓜多尔","EC","168","2020-03-19"
"爱沙尼亚","EE","258","2020-03-19"
"埃及","EG","210","2020-03-19"
"西班牙","ES","17147","2020-03-19"
"埃塞俄比亚","ET","6","2020-03-19"
"芬兰","FI","359","2020-03-19"
"斐济","FJ","1","2020-03-19"
"法罗群岛","FO","47","2020-03-19"
"法国","FR","9134","2020-03-19"
"加蓬","GA","3","2020-03-19"
"英国","GB","2644","2020-03-19"
"格鲁吉亚","GE","40","2020-03-19"
"法属圭亚那","GF","11","2020-03-19"
"加纳","GH","9","2020-03-19"
"直布罗陀","GI","3","2020-03-19"
"格陵兰","GL","1","2020-03-19"
"冈比亚","GM","1","2020-03-19"
"几内亚","GN","1","2020-03-19"
"瓜德罗普","GP","33","2020-03-19"
"赤道几内亚","GQ","4","2020-03-19"
"希腊","GR","418","2020-03-19"
"危地马拉","GT","2","2020-03-19"
"关岛","GU","5","2020-03-19"
"圭亚那","GY","7","2020-03-19"
"洪都拉斯","HN","9","2020-03-19"
"克罗地亚","HR","102","2020-03-19"
"匈牙利","HU","73","2020-03-19"
"印度尼西亚","ID","311","2020-03-19"
"爱尔兰","IE","366","2020-03-19"
"以色列","IL","529","2020-03-19"
"印度","IN","176","2020-03-19"
"伊拉克","IQ","177","2020-03-19"
"伊朗","IR","18407","2020-03-19"
"冰岛","IS","250","2020-03-19"
"意大利","IT","36455","2020-03-19"
"牙买加","JM","15","2020-03-19"
"约旦","JO","57","2020-03-19"
"日本","JP","956","2020-03-19"
"肯尼亚","KE","7","2020-03-19"
"吉尔吉斯斯坦","KG","3","2020-03-19"
"柬埔寨","KH","37","2020-03-19"
"韩国","KR","8565","2020-03-19"
"科威特","KW","148","2020-03-19"
"开曼群岛","KY","1","2020-03-19"
"哈萨克斯坦","KZ","44","2020-03-19"
"黎巴嫩","LB","149","2020-03-19"
"圣卢西亚","LC","2","2020-03-19"
"列支敦士登","LI","28","2020-03-19"
"斯里兰卡","LK","57","2020-03-19"
"利比里亚","LR","2","2020-03-19"
"立陶宛","LT","34","2020-03-19"
"卢森堡","LU","335","2020-03-19"
"拉脱维亚","LV","86","2020-03-19"
"摩洛哥","MA","58","2020-03-19"
"摩纳哥","MC","7","2020-03-19"
"摩尔多瓦","MD","36","2020-03-19"
"黑山","ME","2","2020-03-19"
"北马其顿","MK","42","2020-03-19"
"马提尼克","MQ","23","2020-03-19"
"马耳他","MT","53","2020-03-19"
"毛里求斯","MU","3","2020-03-19"
"马尔代夫","MV","13","2020-03-19"
"墨西哥","MX","118","2020-03-19"
"马来西亚","MY","900","2020-03-19"
"尼日利亚","NG","12","2020-03-19"
"荷兰","NL","2460","2020-03-19"
"挪威","NO","1601","2020-03-19"
"尼泊尔","NP","1","2020-03-19"
"新西兰","NZ","28","2020-03-19"
"阿曼","OM","39","2020-03-19"
"巴拿马","PA","109","2020-03-19"
"秘鲁","PE","155","2020-03-19"
"法属波利尼西亚","PF","1","2020-03-19"
"菲律宾","PH","217","2020-03-19"
"巴基斯坦","PK","331","2020-03-19"
"波兰","PL","305","2020-03-19"
"波多黎各","PR","5","2020-03-19"
"巴勒斯坦","PS","44","2020-03-19"
"葡萄牙","PT","785","2020-03-19"
"巴拉圭","PY","11","2020-03-19"
"卡塔尔","QA","452","2020-03-19"
"留尼汪","RE","12","2020-03-19"
"罗马尼亚","RO","260","2020-03-19"
"塞尔维亚","RS","97","2020-03-19"
"俄罗斯","RU","199","2020-03-19"
"卢旺达","RW","8","2020-03-19"
"沙特阿拉伯","SA","238","2020-03-19"
"塞舌尔","SC","6","2020-03-19"
"苏丹","SD","2","2020-03-19"
"瑞典","SE","1301","2020-03-19"
"新加坡","SG","345","2020-03-19"
"斯洛文尼亚","SI","286","2020-03-19"
"斯洛伐克","SK","105","2020-03-19"
"圣马力诺","SM","119","2020-03-19"
"塞内加尔","SN","36","2020-03-19"
"索马里","SO","1","2020-03-19"
"苏里南","SR","1","2020-03-19"
"萨尔瓦多","SV","1","2020-03-19"
"斯威士兰","SZ","1","2020-03-19"
"多哥","TG","1","2020-03-19"
"泰国","TH","272","2020-03-19"
"突尼斯","TN","39","2020-03-19"
"土耳其","TR","191","2020-03-19"
"特立尼达和多巴哥","TT","7","2020-03-19"
"坦桑尼亚","TZ","6","2020-03-19"
"乌克兰","UA","16","2020-03-19"
"美国","US","10525","2020-03-19"
"乌拉圭","UY","79","2020-03-19"
"乌兹别克斯坦","UZ","23","2020-03-19"
"梵蒂冈","VA","1","2020-03-19"
"圣文森特和格林纳丁斯","VC","1","2020-03-19"
"委内瑞拉","VE","36","2020-03-19"
"美属维尔京群岛","VI","2","2020-03-19"
"越南","VN","76","2020-03-19"
"马约特","YT","3","2020-03-19"
"南非","ZA","150","2020-03-19"
"赞比亚","ZM","2","2020-03-19"
"钻石公主号邮轮",,"793","2020-03-20"
"安道尔","AD","75","2020-03-20"
"阿联酋","AE","140","2020-03-20"
"阿富汗","AF","24","2020-03-20"
"安提瓜和巴布达","AG","1","2020-03-20"
"阿尔巴尼亚","AL","64","2020-03-20"
"亚美尼亚","AM","136","2020-03-20"
"阿根廷","AR","128","2020-03-20"
"奥地利","AT","2203","2020-03-20"
"澳大利亚","AU","877","2020-03-20"
"阿鲁巴","AW","4","2020-03-20"
"阿塞拜疆","AZ","44","2020-03-20"
"巴巴多斯","BB","5","2020-03-20"
"孟加拉国","BD","17","2020-03-20"
"比利时","BE","2257","2020-03-20"
"布基纳法索","BF","40","2020-03-20"
